,,,bias,bias,bias,bias,bias,bias,bias,bias,coverage,coverage,coverage,coverage,coverage,coverage,coverage,coverage,rmse,rmse,rmse,rmse,rmse,rmse,rmse,rmse
,,,mean,mean,mean,mean,std,std,std,std,mean,mean,mean,mean,std,std,std,std,mean,mean,mean,mean,std,std,std,std
estimator,,,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL
task,surrogate,n_r,,,,,,,,,,,,,,,,,,,,,,,,
hate,flan-ul2,200,0.001072137,0.001101468,0.097087831,0.003305377,0.000322932,0.0003343,0.000284693,0.000451948,0.952172667,0.951553,0.169938333,0.930889333,0.003849546,0.003910873,0.002531544,0.00454618,0.02533295,0.025854949,0.100782084,0.025363142,0.000334019,0.000342914,0.000275254,0.000327216
humor,all,25,0.005338794,0.005728049,0.229395591,0.008585741,0.003727818,0.003821246,0.000311097,0.004339345,0.923283976,0.940855984,0,0.943024341,0.011624293,0.010408144,0,0.0103824,0.101996129,0.10175705,0.229498918,0.103140177,0.003140663,0.003108478,0.000310775,0.003101233
humor,all,100,0.002292191,0.002458448,0.228647516,0.002901146,0.001657469,0.001744194,0.000303716,0.001895981,0.953932,0.951906,0,0.9358,0.009445665,0.00942656,0,0.011049801,0.04840009,0.049189265,0.228742436,0.049163608,0.001349972,0.001362565,0.000303715,0.001370316
humor,all,200,0.001356731,0.001368113,0.229313692,0.001288179,0.001007846,0.001019509,0.000288451,0.00093953,0.93568,0.935578,0,0.923254,0.011279043,0.011522095,0,0.012464785,0.035059077,0.035942529,0.229406992,0.035405148,0.001114734,0.001143794,0.000288087,0.001124624
humor,flan-ul2,25,0.004590973,0.004450338,0.228137262,0.003914366,0.003333372,0.003244647,0.000876281,0.002881989,0.944032258,0.947985887,0,0.947798387,0.010233948,0.010050246,0,0.009939463,0.098293298,0.097589888,0.228957634,0.098336866,0.00351374,0.003481564,0.000873919,0.003563814
humor,flan-ul2,100,0.002011044,0.00186284,0.226530144,0.002317626,0.00141703,0.001339904,0.00083054,0.001605544,0.94799,0.945846,0,0.932014,0.010014799,0.010158123,0,0.011196838,0.049538235,0.049693554,0.227368395,0.049580559,0.001476416,0.001505167,0.000825409,0.001483718
humor,flan-ul2,200,0.001827014,0.001535092,0.230338492,0.00153879,0.001260846,0.001144817,0.00089325,0.001154607,0.945566,0.953816,0,0.933418,0.010055285,0.009236203,0,0.011264465,0.035206379,0.035585258,0.231207055,0.035548141,0.001100863,0.001109331,0.000890211,0.001111954
ibc,all,25,0.005622032,0.005686658,0.045794673,0.009058393,0.002105405,0.002105137,0.000207253,0.002148049,0.926243902,0.941668699,0.095832656,0.933029133,0.006717089,0.005879295,0.006751745,0.006275849,0.09453494,0.094470355,0.046719857,0.093681451,0.001623221,0.00162327,0.000208632,0.00158183
ibc,all,100,0.001658236,0.001788198,0.045774504,0.003971437,0.000712303,0.000776245,0.000208355,0.001056666,0.934861333,0.940935333,0.106969333,0.925489333,0.006310708,0.006002654,0.007107979,0.006735225,0.044423641,0.047812447,0.046677564,0.043626893,0.000848179,0.000916332,0.000203766,0.00082366
ibc,all,200,0.001501285,0.001991717,0.045843778,0.002424136,0.000591923,0.000700224,0.000207022,0.00066203,0.945842667,0.949902,0.102410667,0.929048667,0.005910552,0.00557356,0.006971813,0.006744777,0.031169856,0.033231306,0.046742616,0.030892647,0.000575626,0.000616966,0.000204677,0.00058007
ibc,flan-ul2,25,0.004173404,0.004224722,0.225539917,0.008928932,0.0017698,0.001781823,0.000479582,0.002238837,0.930279678,0.933760563,0,0.92178672,0.006534116,0.006406065,0,0.00680629,0.094356304,0.094131273,0.226320371,0.095122209,0.001636969,0.00162568,0.000475262,0.001641262
ibc,flan-ul2,100,0.001941445,0.001826877,0.223997454,0.00404596,0.000793037,0.000784666,0.000478064,0.000963757,0.951537333,0.950153333,0,0.938150667,0.005696446,0.005746241,0,0.006366584,0.045816665,0.046670682,0.224769003,0.046620715,0.000886556,0.000908805,0.000476204,0.000889322
ibc,flan-ul2,200,0.001192839,0.001198737,0.224720466,0.002265945,0.000539065,0.000538469,0.000464352,0.000719445,0.955510667,0.955684667,0,0.944778667,0.005119123,0.00529412,0,0.005761808,0.031574842,0.032569953,0.225474941,0.031846895,0.000567561,0.000588484,0.000465284,0.00057866
indian_english_dialect,all,25,0.001760083,0.001751989,0.053926434,0.003005843,0.000253126,0.00025205,4.15E-05,0.000305894,0.46882494,0.471043125,0.369845577,0.46830082,0.004558499,0.004547624,0.002778889,0.004510294,0.034564092,0.034262102,0.055025232,0.031748777,0.000322747,0.000321437,3.93E-05,0.000299405
indian_english_dialect,all,100,0.000858178,0.000858656,0.053990313,0.002043294,0.000128453,0.000127528,3.89E-05,0.000142796,0.862130261,0.862282348,0.368879739,0.847768783,0.003149911,0.003171812,0.002722336,0.003252569,0.017075652,0.017245062,0.055085159,0.015863986,0.000127179,0.000131943,3.68E-05,0.000114581
indian_english_dialect,all,200,0.000558503,0.000560822,0.053953419,0.001057736,8.32E-05,8.44E-05,4.01E-05,0.000101978,0.898800348,0.898564609,0.375389217,0.891388522,0.002827204,0.002845789,0.002811164,0.002973183,0.011916299,0.012006339,0.055041366,0.011559081,9.00E-05,9.12E-05,3.79E-05,8.67E-05
indian_english_dialect,flan-ul2,25,0.001643403,0.00161121,0.051955069,0.002590954,0.000242052,0.000237228,0.000114616,0.000274452,0.477569329,0.479372758,0.48070615,0.477440294,0.004422254,0.0044162,0.00331628,0.004409925,0.034089809,0.033906512,0.055156918,0.031738144,0.000300563,0.000303306,0.000108164,0.000283418
indian_english_dialect,flan-ul2,100,0.000813119,0.000814641,0.051999136,0.001710602,0.000118994,0.000118566,0.000111162,0.000137374,0.872118783,0.873008609,0.480574087,0.859588174,0.003024232,0.002993631,0.003237502,0.003212609,0.016799713,0.016961007,0.055288549,0.015872299,0.00012416,0.000127984,0.000106386,0.000114547
indian_english_dialect,flan-ul2,200,0.000734838,0.000727912,0.052112143,0.001109777,9.97E-05,1.00E-04,0.000107871,0.000111437,0.903073391,0.901887826,0.475591304,0.896064174,0.00270291,0.002722931,0.003265919,0.002819466,0.011820669,0.011888517,0.055403269,0.01152687,8.33E-05,8.43E-05,0.000102696,8.07E-05
media_ideology,all,25,0.005679444,0.005700148,0.083045888,0.010926476,0.002080648,0.002070625,0.000194462,0.002053297,0.927034553,0.941767615,0.001361111,0.932334011,0.006506726,0.005885037,0.000930137,0.006495212,0.094496407,0.094469516,0.08346305,0.093792818,0.001576306,0.001579432,0.000192144,0.001558912
media_ideology,all,100,0.001629979,0.001763684,0.083139707,0.003261617,0.000731207,0.000773138,0.00019376,0.000902938,0.936838,0.940874667,0,0.922810667,0.006160604,0.006122054,0,0.006623193,0.044546636,0.047824899,0.083557795,0.043643731,0.000809917,0.000879702,0.000192842,0.000790653
media_ideology,all,200,0.001873645,0.002017496,0.08310453,0.00269337,0.000670091,0.000724026,0.000194865,0.000650071,0.942696667,0.950097333,0,0.920686667,0.006099788,0.005726526,0,0.006978974,0.031031234,0.033219713,0.083524617,0.030939517,0.000579234,0.000614369,0.00019351,0.000585504
media_ideology,flan-ul2,25,0.004229718,0.004268122,0.105113042,0.006352846,0.001722932,0.001739673,0.000516194,0.002002825,0.930625084,0.933930919,0.043625084,0.925126761,0.006512281,0.006475385,0.005148525,0.006819078,0.094359633,0.09412309,0.107302964,0.094887613,0.001713042,0.001705925,0.000504888,0.001680993
media_ideology,flan-ul2,100,0.001920783,0.001818525,0.105851779,0.003749329,0.000787495,0.000793528,0.00054467,0.000955841,0.953555333,0.950179333,0.047844,0.939436,0.005433171,0.005533073,0.005491209,0.006231235,0.045225271,0.046647996,0.108373071,0.046221648,0.00085928,0.000860144,0.000540641,0.000873581
media_ideology,flan-ul2,200,0.001164448,0.001206975,0.105471635,0.002101563,0.000501208,0.000523799,0.000516756,0.000734524,0.954766,0.955361333,0.040229333,0.940542667,0.00538591,0.005374476,0.005004976,0.006178,0.031892012,0.032580092,0.107723223,0.032211669,0.000577999,0.000585013,0.000509076,0.000582794
mrf_classification,all,25,0.004013888,0.004011362,0.039243658,0.009556279,0.003042781,0.003032981,0.000445555,0.004614358,0.912395538,0.920348884,0.040438134,0.912204868,0.013084483,0.012236226,0.008921549,0.012598535,0.107185962,0.107011269,0.040576531,0.103390895,0.003419436,0.003414783,0.000432382,0.00333243
mrf_classification,all,100,0.001814492,0.002563836,0.038405296,0.002267884,0.001409329,0.001838489,0.00044623,0.001561124,0.932666,0.928578,0.02969,0.908362,0.011072988,0.011506969,0.007616687,0.012545212,0.046016498,0.053204397,0.039659987,0.044738996,0.001409782,0.00158295,0.000435543,0.001395602
mrf_classification,all,200,0.001241246,0.001394501,0.03844693,0.001250468,0.000905488,0.001013338,0.000421165,0.000915453,0.950184,0.95017,0.020066,0.930296,0.009935031,0.009944747,0.006125779,0.011078046,0.030528825,0.035049951,0.039594133,0.03026291,0.000884761,0.001093549,0.000415949,0.00089073
mrf_classification,flan-ul2,25,0.00367504,0.003575479,0.087268673,0.008538358,0.002822853,0.002725345,0.001036245,0.004137401,0.938862903,0.931090726,0.032211694,0.929231855,0.010633019,0.011368672,0.007948258,0.011766814,0.09945664,0.099431745,0.090078818,0.096458779,0.003231273,0.003248927,0.001030648,0.003168171
mrf_classification,flan-ul2,100,0.002859973,0.003177952,0.087091456,0.00174038,0.001753838,0.00197127,0.000970739,0.001328783,0.960324,0.948056,0.01002,0.95618,0.008834765,0.009963942,0.004600518,0.009197184,0.043265539,0.04948291,0.089782611,0.04307573,0.00134289,0.001536586,0.000987412,0.001335889
mrf_classification,flan-ul2,200,0.002448672,0.002028615,0.08696106,0.001663549,0.001304663,0.001341111,0.000957632,0.001109601,0.948538,0.93847,0.016234,0.942188,0.009880292,0.010833119,0.005725559,0.010489742,0.031253367,0.036112576,0.089479456,0.031297361,0.001073996,0.001303253,0.000955344,0.001096559
persuasion,all,25,0.003782322,0.003786835,0.305864819,0.003892871,0.002833703,0.002841806,0.000254695,0.002911235,0.921912779,0.94115213,0,0.943263692,0.012678224,0.01092304,0,0.010760893,0.104370566,0.104396918,0.305920521,0.106888005,0.003787169,0.003769445,0.000254174,0.003809002
persuasion,all,100,0.001650186,0.001662618,0.305961189,0.002492412,0.001273244,0.001283562,0.000245819,0.001640867,0.963774,0.967728,0,0.951908,0.008276075,0.00778734,0,0.009397864,0.046230155,0.046437303,0.306011066,0.047419211,0.001638958,0.001617662,0.000245415,0.00161887
persuasion,all,200,0.002149562,0.00195628,0.306531158,0.003529638,0.001362901,0.001306508,0.000254242,0.001538682,0.939982,0.938004,0,0.917716,0.011218267,0.01100514,0,0.012506469,0.035612222,0.035963479,0.306585556,0.036056949,0.00117793,0.001183089,0.000254186,0.001192396
persuasion,flan-ul2,25,0.004101627,0.004098717,0.421648998,0.003940325,0.00315971,0.00315435,0.000579493,0.002921095,0.933829659,0.921659319,0,0.907519038,0.010995915,0.012051355,0,0.013173714,0.101101727,0.101435948,0.421841421,0.104106604,0.003337322,0.003353543,0.000577175,0.00347876
persuasion,flan-ul2,100,0.00213616,0.002343723,0.421021046,0.004341451,0.00156646,0.001641991,0.000580212,0.002019292,0.958212,0.960224,0,0.958352,0.009270221,0.008873137,0,0.008874844,0.046860178,0.046769534,0.421225053,0.047813038,0.001639092,0.001612183,0.000578459,0.001650543
persuasion,flan-ul2,200,0.001227596,0.001229237,0.421587811,0.00166786,0.00093713,0.000941693,0.000560404,0.001185802,0.951274,0.955434,0,0.947692,0.009478754,0.009196098,0,0.009874951,0.034990265,0.035144387,0.421776399,0.035553469,0.001083339,0.001086209,0.000558126,0.001087948
politeness,all,25,0.005663462,0.005712507,0.116948127,0.010796551,0.002060207,0.002059103,0.000196497,0.002188422,0.927410569,0.94224729,0,0.932101626,0.006711147,0.005911731,0,0.006408439,0.094435936,0.094412343,0.117219862,0.092952423,0.001592888,0.00160769,0.000196005,0.001562153
politeness,all,100,0.001531987,0.001768924,0.116545671,0.004876834,0.000677569,0.000771557,0.00018446,0.000811103,0.940150667,0.940872667,0,0.926544,0.006173804,0.005946543,0,0.006592316,0.04327423,0.047851718,0.116823408,0.042254887,0.000819301,0.00090425,0.000182927,0.000798271
